model_year,division,carline,eng_displ,cylinders,mpg,aspiration,trans,gears,lockup_torque_converter,drive_sys,fuel_type,intake_valves_per_cyl,exhaust_valves_per_cyl,car_class
2017,bmw,640i Convertible,3,6,30.8026,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2018,bmw,640i Convertible,3,6,30.758,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2015,bmw,640i Coupe,3,6,32.6693,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2016,bmw,640i Coupe,3,6,31.5042,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2017,bmw,640i Coupe,3,6,31.6571,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2017,bmw,640i xDrive Convertible,3,6,29.346800000000002,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2018,bmw,640i xDrive Convertible,3,6,29.5478,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2018,bmw,640i xDrive Gran Turismo,3,6,30.074,Turbocharged,SA,8,1,A,GP,2,2,large_cars
2015,bmw,650i Convertible,4.4,8,25.3166,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2016,bmw,650i Convertible,4.4,8,25.485,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2017,bmw,650i Convertible,4.4,8,25.1219,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2018,bmw,650i Convertible,4.4,8,25.7109,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2015,bmw,650i xDrive Convertible,4.4,8,24.0727,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2016,bmw,650i xDrive Convertible,4.4,8,23.7426,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2017,bmw,650i xDrive Convertible,4.4,8,23.6104,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2018,bmw,650i xDrive Convertible,4.4,8,24.8105,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2015,bmw,650i xDrive Coupe,4.4,8,24.9531,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2016,bmw,650i xDrive Coupe,4.4,8,24.9737,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2017,bmw,650i xDrive Coupe,4.4,8,24.5187,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2015,bmw,740i,3,6,29.4877,Turbocharged,SA,8,1,R,GP,2,2,large_cars
2016,bmw,740i,3,6,31.3529,Turbocharged,SA,8,1,R,GP,2,2,large_cars
2017,bmw,740i xDrive,3,6,29.2469,Turbocharged,SA,8,1,A,GP,2,2,large_cars
2015,bmw,740Ld xDrive,3,6,35.3641,Turbocharged,SA,8,1,A,DU,2,2,large_cars
2015,bmw,740Li xDrive,3,6,28.9852,Turbocharged,SA,8,1,A,GP,2,2,large_cars
2016,bmw,750i,4.4,8,25.6153,Turbocharged,SA,8,1,R,GP,2,2,large_cars
2017,bmw,750i,4.4,8,26.2037,Turbocharged,SA,8,1,R,GP,2,2,large_cars
2016,bmw,750i xDrive,4.4,8,24.9615,Turbocharged,SA,8,1,A,GP,2,2,large_cars
2017,bmw,750i xDrive,4.4,8,25.0691,Turbocharged,SA,8,1,A,GP,2,2,large_cars
2015,bmw,760Li,6,12,19.4396,Turbocharged,SA,8,1,R,GP,2,2,large_cars
2015,bmw,ActiveHybrid 3,3,6,37.6899,Turbocharged,SA,8,1,R,GP,2,2,compact_cars
2015,bmw,ActiveHybrid 5,3,6,33.1643,Turbocharged,SA,8,1,R,GP,2,2,midsize_cars
2015,bmw,ActiveHybrid 7L,3,6,33.4076,Turbocharged,SA,8,1,R,GP,2,2,large_cars
2017,bmw,Alpina B7 xDrive,4.4,8,23.7423,Turbocharged,SA,8,1,A,GP,2,2,large_cars
2016,bmw,M2,3,6,29.5465,Turbocharged,AMS,7,0,R,GP,2,2,subcompact_cars
2016,bmw,M2,3,6,26.988,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2017,bmw,M2,3,6,29.5465,Turbocharged,AMS,7,0,R,GP,2,2,subcompact_cars
2017,bmw,M2,3,6,26.988,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2015,bmw,M235i,3,6,29.05,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2016,bmw,M235i,3,6,28.5121,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2015,bmw,M235i Convertible,3,6,32.6295,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2015,bmw,M235i Convertible,3,6,28.4267,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2015,bmw,M235i xDrive,3,6,30.948,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2016,bmw,M235i xDrive,3,6,30.722,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2017,bmw,M240i Convertible,3,6,33.2211,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2017,bmw,M240i Convertible,3,6,29.6872,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2018,bmw,M240i Convertible,3,6,32.4228,Turbocharged,SA,8,1,R,GP,2,2,subcompact_cars
2018,bmw,M240i Convertible,3,6,28.1843,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2017,bmw,M240i Coupe,3,6,28.8827,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2017,bmw,M240i xDrive Convertible,3,6,32.8946,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2018,bmw,M240i xDrive Convertible,3,6,32.1559,Turbocharged,SA,8,1,A,GP,2,2,subcompact_cars
2015,bmw,M3,3,6,25.0855,Turbocharged,AMS,7,0,R,GP,2,2,compact_cars
2017,bmw,M3,3,6,25.0855,Turbocharged,AMS,7,0,R,GP,2,2,compact_cars
2018,bmw,M3,3,6,26.398,Turbocharged,M,6,0,R,GPR,2,2,compact_cars
2015,bmw,M4 Convertible,3,6,25.1945,Turbocharged,AMS,7,0,R,GP,2,2,subcompact_cars
2015,bmw,M4 Convertible,3,6,26.1423,Turbocharged,M,6,0,R,GPR,2,2,subcompact_cars
2016,bmw,M4 Convertible,3,6,26.1317,Turbocharged,M,6,0,R,GPR,2,2,subcompact_cars
2017,bmw,M4 Convertible,3,6,25.1945,Turbocharged,AMS,7,0,R,GP,2,2,subcompact_cars
2017,bmw,M4 Convertible,3,6,26.1317,Turbocharged,M,6,0,R,GPR,2,2,subcompact_cars
2018,bmw,M4 Convertible,3,6,23.9588,Turbocharged,AMS,7,0,R,GP,2,2,subcompact_cars
2018,bmw,M4 Convertible,3,6,25.7717,Turbocharged,M,6,0,R,GPR,2,2,subcompact_cars
2018,bmw,M4 DTM Champions Edition,3,6,25.709,Turbocharged,AMS,7,0,R,GP,2,2,two_seaters
2016,bmw,M4 GTS,3,6,24.041,Turbocharged,AMS,7,0,R,GP,2,2,two_seaters
2018,bmw,M550i xDrive,4.4,8,25.241,Turbocharged,SA,8,1,A,GP,2,2,midsize_cars
2015,bmw,M6 Convertible,4.4,8,20.525,Turbocharged,AMS,7,0,R,GP,2,2,subcompact_cars
2015,bmw,M6 Convertible,4.4,8,22.0541,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2016,bmw,M6 Convertible,4.4,8,20.5262,Turbocharged,AMS,7,0,R,GP,2,2,subcompact_cars
2016,bmw,M6 Convertible,4.4,8,22.0572,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2017,bmw,M6 Convertible,4.4,8,20.4936,Turbocharged,AMS,7,0,R,GP,2,2,subcompact_cars
2017,bmw,M6 Convertible,4.4,8,21.9503,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2018,bmw,M6 Convertible,4.4,8,20.4771,Turbocharged,AMS,7,0,R,GP,2,2,subcompact_cars
2018,bmw,M6 Convertible,4.4,8,21.8693,Turbocharged,M,6,0,R,GP,2,2,subcompact_cars
2017,bmw,M760i xDrive,6.6,12,19.9689,Turbocharged,SA,8,1,A,GP,2,2,large_cars
2017,bmw,X1 sDrive28i,2,4,35.1208,Turbocharged,SA,8,1,F,GP,2,2,large_cars
2015,bmw,X1 xDrive28i,2,4,33.9569,Turbocharged,SA,8,1,A,GP,2,2,large_cars
2016,bmw,X1 xDrive28i,2,4,33.6611,Turbocharged,SA,8,1,A,GP,2,2,large_cars
2017,bmw,X1 xDrive28i,2,4,33.6611,Turbocharged,SA,8,1,A,GP,2,2,large_cars
2015,bmw,X1 xDrive35i,3,6,27.2606,Turbocharged,SA,6,1,A,GP,2,2,large_cars
2018,bmw,X3 M40i,3,6,30.0903,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2015,bmw,X3 sDrive 28i,2,4,31.2523,Turbocharged,SA,8,1,R,GP,2,2,small_suv_2wd
2017,bmw,X3 sDrive 28i,2,4,31.2523,Turbocharged,SA,8,1,R,GP,2,2,small_suv_2wd
2015,bmw,X3 xDrive28d,2,4,40.0888,Turbocharged,SA,8,1,A,DU,2,2,small_suv_4wd
2015,bmw,X3 xDrive28i,2,4,31.2523,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2017,bmw,X3 xDrive28i,2,4,31.2523,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2018,bmw,X3 xDrive30i,2,4,32.7857,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2015,bmw,X3 xDrive35i,3,6,27.9258,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2016,bmw,X3 xDrive35i,3,6,28.0618,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2017,bmw,X3 xDrive35i,3,6,27.857,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2016,bmw,X4 M40i,3,6,27.0717,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2018,bmw,X4 M40i,3,6,27.0717,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2015,bmw,X4 xDrive28i,2,4,30.1432,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2016,bmw,X4 xDrive28i,2,4,29.8465,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2017,bmw,X4 xDrive28i,2,4,29.8011,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2018,bmw,X4 xDrive28i,2,4,30.1388,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2015,bmw,X4 xDrive35i,3,6,28.1224,Turbocharged,SA,8,1,A,GP,2,2,small_suv_4wd
2015,bmw,X5 M,4.4,8,20.7274,Turbocharged,SA,8,1,A,GP,2,2,standard_suv_4wd
2017,bmw,X5 M,4.4,8,20.7274,Turbocharged,SA,8,1,A,GP,2,2,standard_suv_4wd
2015,bmw,X5 sDrive35i,3,6,28.3253,Turbocharged,SA,8,1,R,GP,2,2,standard_suv_2wd
2016,bmw,X5 sDrive35i,3,6,27.1345,Turbocharged,SA,8,1,R,GP,2,2,standard_suv_2wd
2017,bmw,X5 sDrive35i,3,6,27.1641,Turbocharged,SA,8,1,R,GP,2,2,standard_suv_2wd
2018,bmw,X5 sDrive35i,3,6,27.1509,Turbocharged,SA,8,1,R,GP,2,2,standard_suv_2wd
2015,bmw,X5 xDrive 35d,3,6,36.1134,Turbocharged,SA,8,1,A,DU,2,2,standard_suv_4wd
2016,bmw,X5 xDrive 35d,3,6,33.7698,Turbocharged,SA,8,1,A,DU,2,2,standard_suv_4wd
2017,bmw,X5 xDrive 35d,3,6,33.7698,Turbocharged,SA,8,1,A,DU,2,2,standard_suv_4wd
2015,bmw,X5 xDrive35i,3,6,27.6189,Turbocharged,SA,8,1,A,GP,2,2,standard_suv_4wd
2016,bmw,X5 xDrive35i,3,6,26.6055,Turbocharged,SA,8,1,A,GP,2,2,standard_suv_4wd
2017,bmw,X5 xDrive35i,3,6,26.6137,Turbocharged,SA,8,1,A,GP,2,2,standard_suv_4wd
2018,bmw,X5 xDrive35i,3,6,26.6049,Turbocharged,SA,8,1,A,GP,2,2,standard_suv_4wd
2015,bmw,X5 xDrive50i,4.4,8,22.172,Turbocharged,SA,8,1,A,GP,2,2,standard_suv_4wd
2016,bmw,X5 xDrive50i,4.4,8,22.1657,Turbocharged,SA,8,1,A,GP,2,2,standard_suv_4wd
2017,bmw,X5 xDrive50i,4.4,8,22.1406,Turbocharged,SA,8,1,A,GP,2,2,standard_suv_4wd
2018,bmw,X5 xDrive50i,4.4,8,22.0782,Turbocharged,SA,8,1,A,GP,2,2,standard_suv_4wd
2015,bmw,Z4 sDrive28i,2,4,34.1594,Turbocharged,SA,8,1,R,GP,2,2,two_seaters
2015,bmw,Z4 sDrive28i,2,4,34.817,Turbocharged,M,6,0,R,GP,2,2,two_seaters
2015,bmw,Z4 sDrive35i,3,6,25.3494,Turbocharged,AMS,7,0,R,GP,2,2,two_seaters
2018,bugatti,Chiron,8,16,12.885,Turbocharged,AMS,7,1,A,GPR,2,2,two_seaters
2015,bugatti,Veyron,8,16,12.4782,Turbocharged,AMS,7,1,A,GPR,2,2,two_seaters
2016,buick,CASCADA,1.6,4,29.6672,Turbocharged,SA,6,1,F,G,1,1,subcompact_cars
2017,buick,CASCADA,1.6,4,29.6672,Turbocharged,SA,6,1,R,GPR,1,1,subcompact_cars
2018,buick,CASCADA,1.6,4,31.4801,Turbocharged,SA,6,1,R,GPR,1,1,subcompact_cars
2018,buick,ENCLAVE,3.6,6,27.9588,Naturally_Aspirated,SA,9,1,F,G,2,2,standard_suv_2wd
2015,buick,ENCLAVE AWD,3.6,6,24.1906,Naturally_Aspirated,A,6,1,A,G,2,2,standard_suv_4wd
2016,buick,ENCLAVE AWD,3.6,6,22.0571,Naturally_Aspirated,A,6,1,A,G,2,2,standard_suv_4wd
2017,buick,ENCLAVE AWD,3.6,6,22.0571,Naturally_Aspirated,A,6,1,A,G,2,2,standard_suv_4wd
2018,buick,ENCLAVE AWD,3.6,6,25.8785,Naturally_Aspirated,SA,9,1,A,G,2,2,standard_suv_4wd
2015,buick,ENCLAVE FWD,3.6,6,24.7921,Naturally_Aspirated,A,6,1,F,G,2,2,standard_suv_2wd
2016,buick,ENCLAVE FWD,3.6,6,22.577,Naturally_Aspirated,A,6,1,F,G,2,2,standard_suv_2wd
2017,buick,ENCLAVE FWD,3.6,6,22.5529,Naturally_Aspirated,A,6,1,F,G,2,2,standard_suv_2wd
2015,buick,ENCORE,1.4,4,40.0906,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2016,buick,ENCORE,1.4,4,40.5501,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2017,buick,ENCORE,1.4,4,38.1227,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2017,buick,ENCORE,1.4,4,40.5188,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2015,buick,ENCORE AWD,1.4,4,35.694,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2016,buick,ENCORE AWD,1.4,4,38.2242,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2017,buick,ENCORE AWD,1.4,4,35.6641,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2017,buick,ENCORE AWD,1.4,4,38.2094,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2018,buick,ENCORE AWD,1.4,4,35.5238,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2018,buick,ENCORE AWD,1.4,4,37.5535,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2016,buick,ENVISION AWD,2,4,29.1624,Turbocharged,A,6,1,A,GPR,2,2,small_suv_4wd
2017,buick,ENVISION AWD,2,4,29.1624,Turbocharged,A,6,1,A,GPR,2,2,small_suv_4wd
2017,buick,ENVISION AWD,2.5,4,31.4369,Naturally_Aspirated,A,6,1,A,G,2,2,small_suv_4wd
2018,buick,ENVISION AWD,2,4,29.1327,Turbocharged,A,6,1,A,GPR,2,2,small_suv_4wd
2018,buick,ENVISION AWD,2.5,4,31.281,Naturally_Aspirated,A,6,1,A,G,2,2,small_suv_4wd
2017,buick,ENVISION FWD,2.5,4,33.1932,Naturally_Aspirated,A,6,1,F,G,2,2,small_suv_2wd
2018,buick,ENVISION FWD,2.5,4,32.8342,Naturally_Aspirated,A,6,1,F,G,2,2,small_suv_2wd
2015,buick,LACROSSE,2.4,4,38.0961,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2015,buick,LACROSSE,3.6,6,27.6533,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2015,buick,LACROSSE,3.6,6,28.9863,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2016,buick,LACROSSE,3.6,6,28.0689,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2017,buick,LACROSSE,3.6,6,32.7042,Naturally_Aspirated,SA,8,1,F,G,2,2,midsize_cars
2018,buick,LACROSSE,2.5,4,38.4679,Naturally_Aspirated,A,6,1,F,G,2,2,midsize_cars
2018,buick,LACROSSE,3.6,6,31.9557,Naturally_Aspirated,SA,9,1,F,G,2,2,midsize_cars
2015,buick,LACROSSE AWD,3.6,6,26.0357,Naturally_Aspirated,SA,6,1,A,G,2,2,midsize_cars
2016,buick,LACROSSE AWD,3.6,6,26.1655,Naturally_Aspirated,SA,6,1,A,G,2,2,midsize_cars
2017,buick,LACROSSE AWD,3.6,6,30.963,Naturally_Aspirated,SA,8,1,A,G,2,2,midsize_cars
2018,buick,LACROSSE AWD,3.6,6,31.5391,Naturally_Aspirated,SA,9,1,A,G,2,2,midsize_cars
2015,buick,REGAL,2.4,4,30.5156,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2017,buick,REGAL,2,4,31.3542,Turbocharged,SA,6,1,F,GPR,2,2,midsize_cars
2017,buick,REGAL,2.4,4,30.3641,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2018,buick,REGAL,2,4,34.4024,Turbocharged,SA,9,1,F,GPR,2,2,large_cars
2015,buick,REGAL AWD,2,4,28.6649,Turbocharged,SA,6,1,A,G,2,2,midsize_cars
2017,buick,REGAL AWD,2,4,28.9774,Turbocharged,SA,6,1,A,GPR,2,2,midsize_cars
2018,buick,REGAL AWD,2,4,32.1385,Turbocharged,SA,8,1,A,GPR,2,2,large_cars
2018,buick,REGAL AWD,3.6,6,31.5391,Naturally_Aspirated,SA,9,1,A,G,2,2,large_cars
2015,buick,VERANO,2,4,31.3793,Turbocharged,SA,6,1,F,G,2,2,compact_cars
2015,buick,VERANO,2.4,4,32.7628,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2015,buick,VERANO,2,4,31.5709,Turbocharged,M,6,0,F,G,2,2,compact_cars
2016,buick,VERANO,2,4,31.3542,Turbocharged,SA,6,1,F,G,2,2,compact_cars
2016,buick,VERANO,2.4,4,32.2322,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2016,buick,VERANO,2,4,31.524,Turbocharged,M,6,0,F,G,2,2,compact_cars
2017,buick,VERANO,2.4,4,32.2322,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2015,cadillac,ATS,2,4,31.9508,Turbocharged,SA,6,1,R,G,2,2,compact_cars
2015,cadillac,ATS,2.5,4,33.1271,Naturally_Aspirated,SA,6,1,R,G,2,2,compact_cars
2015,cadillac,ATS,3.6,6,28.2902,Naturally_Aspirated,SA,6,1,R,G,2,2,compact_cars
2015,cadillac,ATS,2,4,29.9743,Turbocharged,M,6,0,R,G,2,2,compact_cars
2016,cadillac,ATS,2,4,33.7774,Turbocharged,SA,8,1,R,GPR,2,2,compact_cars
2016,cadillac,ATS,2.5,4,33.9408,Naturally_Aspirated,SA,8,1,R,G,2,2,compact_cars
2016,cadillac,ATS,3.6,6,31.0325,Naturally_Aspirated,SA,8,1,R,G,2,2,compact_cars
2016,cadillac,ATS,2,4,29.9289,Turbocharged,M,6,0,R,GPR,2,2,compact_cars
2017,cadillac,ATS,2,4,33.7799,Turbocharged,SA,8,1,R,GPR,2,2,compact_cars
2017,cadillac,ATS,2.5,4,33.9408,Naturally_Aspirated,SA,8,1,R,G,2,2,compact_cars
2017,cadillac,ATS,3.6,6,31.1873,Naturally_Aspirated,SA,8,1,R,G,2,2,compact_cars
2017,cadillac,ATS,2,4,30.7024,Turbocharged,M,6,0,R,GPR,2,2,compact_cars
2018,cadillac,ATS,2,4,33.8794,Turbocharged,SA,8,1,R,GPR,2,2,compact_cars
2018,cadillac,ATS,2,4,29.9881,Turbocharged,M,6,0,R,GPR,2,2,compact_cars
2015,cadillac,ATS AWD,2,4,30.3806,Turbocharged,SA,6,1,A,G,2,2,compact_cars
2015,cadillac,ATS AWD,3.6,6,27.7996,Naturally_Aspirated,SA,6,1,A,G,2,2,compact_cars
2016,cadillac,ATS AWD,2,4,32.7935,Turbocharged,SA,8,1,A,GPR,2,2,compact_cars
2016,cadillac,ATS AWD,3.6,6,29.2127,Naturally_Aspirated,SA,8,1,A,G,2,2,compact_cars
2017,cadillac,ATS AWD,2,4,32.7935,Turbocharged,SA,8,1,A,GPR,2,2,compact_cars
2017,cadillac,ATS AWD,3.6,6,29.2127,Naturally_Aspirated,SA,8,1,A,G,2,2,compact_cars
2018,cadillac,ATS AWD,3.6,6,29.3432,Naturally_Aspirated,SA,8,1,A,G,2,2,compact_cars
2016,cadillac,ATS-V,3.6,6,24.3481,Turbocharged,SA,8,1,R,GPR,2,2,compact_cars
2016,cadillac,ATS-V,3.6,6,24.6374,Turbocharged,M,6,0,R,GPR,2,2,compact_cars
2017,cadillac,ATS-V,3.6,6,25.6914,Turbocharged,SA,8,1,R,GP,2,2,compact_cars
2017,cadillac,ATS-V,3.6,6,24.1931,Turbocharged,M,6,0,R,GPR,2,2,compact_cars
2016,cadillac,CT6,2,4,32.9102,Turbocharged,SA,8,1,R,G,2,2,large_cars
2016,cadillac,CT6 AWD,3,6,27.3539,Turbocharged,SA,8,1,A,GPR,2,2,large_cars
2016,cadillac,CT6 AWD,3.6,6,28.0295,Naturally_Aspirated,SA,8,1,A,G,2,2,large_cars
2017,cadillac,CT6 AWD,3,6,27.3539,Turbocharged,SA,8,1,A,GPR,2,2,large_cars
2017,cadillac,CT6 AWD,3.6,6,27.887,Naturally_Aspirated,SA,8,1,A,G,2,2,large_cars
2018,cadillac,CT6 AWD,3.6,6,27.9028,Naturally_Aspirated,SA,8,1,A,G,2,2,large_cars
2015,cadillac,CTS,6.2,8,17.6394,Supercharged,SA,6,1,R,GPR,1,1,midsize_cars
2015,cadillac,CTS,6.2,8,20.3113,Supercharged,M,6,0,R,GPR,1,1,midsize_cars
2017,cadillac,CTS,2,4,32.8412,Turbocharged,SA,8,1,R,GPR,2,2,midsize_cars
2017,cadillac,CTS,3.6,6,23.8404,Turbocharged,SA,8,1,R,GPR,2,2,midsize_cars
2018,cadillac,CTS,2,4,32.7579,Turbocharged,SA,8,1,R,GPR,2,2,midsize_cars
2018,cadillac,CTS,3.6,6,25.6914,Turbocharged,SA,8,1,R,GPR,2,2,midsize_cars
2015,cadillac,CTS SEDAN,2,4,31.3188,Turbocharged,SA,6,1,R,G,2,2,midsize_cars
2015,cadillac,CTS SEDAN,3.6,6,23.8404,Turbocharged,SA,8,1,R,GPR,2,2,midsize_cars
2015,cadillac,CTS SEDAN,3.6,6,28.5685,Naturally_Aspirated,SA,8,1,R,G,2,2,midsize_cars
2016,cadillac,CTS SEDAN,2,4,32.6493,Turbocharged,SA,8,1,R,GPR,2,2,midsize_cars
2015,cadillac,CTS SEDAN AWD,2,4,30.3806,Turbocharged,SA,6,1,A,G,2,2,midsize_cars
2016,cadillac,CTS SEDAN AWD,2,4,32.7935,Turbocharged,SA,8,1,A,GPR,2,2,midsize_cars
2016,cadillac,CTS-V,6.2,8,21.4008,Supercharged,SA,8,1,R,GPR,1,1,midsize_cars
2017,cadillac,CTS-V,6.2,8,21.5034,Supercharged,SA,8,1,R,GPR,1,1,midsize_cars
2015,cadillac,ESCALADE 2WD,6.2,8,21.7592,Naturally_Aspirated,A,6,1,R,G,1,1,standard_suv_2wd
2015,cadillac,ESCALADE 2WD,6.2,8,22.3814,Naturally_Aspirated,A,8,1,R,G,1,1,standard_suv_2wd
2017,cadillac,ESCALADE 2WD,6.2,8,22.3314,Naturally_Aspirated,A,8,1,R,G,1,1,standard_suv_2wd
2018,cadillac,ESCALADE 2WD,6.2,8,22.0463,Naturally_Aspirated,A,10,1,R,GPR,1,1,standard_suv_2wd
2015,cadillac,ESCALADE 4WD,6.2,8,21.603,Naturally_Aspirated,A,6,1,4,G,1,1,standard_suv_4wd
2015,cadillac,ESCALADE 4WD,6.2,8,22.0201,Naturally_Aspirated,A,8,1,4,G,1,1,standard_suv_4wd
2016,cadillac,ESCALADE 4WD,6.2,8,21.6933,Naturally_Aspirated,A,8,1,4,G,1,1,standard_suv_4wd
2017,cadillac,ESCALADE 4WD,6.2,8,21.3784,Naturally_Aspirated,A,8,1,4,G,1,1,standard_suv_4wd
2018,cadillac,ESCALADE 4WD,6.2,8,21.3856,Naturally_Aspirated,A,10,1,4,GPR,1,1,standard_suv_4wd
2015,cadillac,ESCALADE ESV 4WD,6.2,8,20.8419,Naturally_Aspirated,A,6,1,4,G,1,1,standard_suv_4wd
2015,cadillac,ESCALADE ESV 4WD,6.2,8,21.2378,Naturally_Aspirated,A,8,1,4,G,1,1,standard_suv_4wd
2015,cadillac,SRX,3.6,6,24.887,Naturally_Aspirated,SA,6,1,F,G,2,2,standard_suv_2wd
2015,cadillac,SRX AWD,3.6,6,23.7628,Naturally_Aspirated,SA,6,1,A,G,2,2,standard_suv_4wd
2016,cadillac,SRX AWD,3.6,6,23.763,Naturally_Aspirated,SA,6,1,A,G,2,2,standard_suv_4wd
2017,cadillac,XT5,3.6,6,29.3402,Naturally_Aspirated,SA,8,1,F,G,2,2,small_suv_2wd
2018,cadillac,XT5,3.6,6,28.7889,Naturally_Aspirated,SA,8,1,F,G,2,2,small_suv_2wd
2017,cadillac,XT5 AWD,3.6,6,27.6261,Naturally_Aspirated,SA,8,1,A,G,2,2,small_suv_4wd
2018,cadillac,XT5 AWD,3.6,6,27.3572,Naturally_Aspirated,SA,8,1,A,G,2,2,small_suv_4wd
2015,cadillac,XTS,3.6,6,27.6532,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2016,cadillac,XTS,3.6,6,28.0684,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2017,cadillac,XTS,3.6,6,28.1327,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2018,cadillac,XTS,3.6,6,28.4856,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2015,cadillac,XTS AWD,3.6,6,24.1943,Turbocharged,SA,6,1,A,G,2,2,large_cars
2015,cadillac,XTS AWD,3.6,6,26.3649,Naturally_Aspirated,SA,6,1,A,G,2,2,large_cars
2016,cadillac,XTS AWD,3.6,6,23.7078,Turbocharged,SA,6,1,A,GPR,2,2,large_cars
2016,cadillac,XTS AWD,3.6,6,26.2202,Naturally_Aspirated,SA,6,1,A,G,2,2,large_cars
2017,cadillac,XTS AWD,3.6,6,23.7078,Turbocharged,SA,6,1,A,G,2,2,large_cars
2017,cadillac,XTS AWD,3.6,6,26.3649,Naturally_Aspirated,SA,6,1,A,G,2,2,large_cars
2018,cadillac,XTS AWD,3.6,6,27.3248,Naturally_Aspirated,SA,6,1,A,G,2,2,large_cars
2015,cadillac,XTS HEARSE,3.6,6,21.262,Naturally_Aspirated,SA,6,1,F,G,2,2,special_purpose_vehicle_2wd
2016,cadillac,XTS HEARSE,3.6,6,21.7336,Naturally_Aspirated,SA,6,1,F,G,2,2,special_purpose_vehicle_2wd
2017,cadillac,XTS HEARSE,3.6,6,21.7336,Naturally_Aspirated,SA,6,1,F,G,2,2,special_purpose_vehicle_2wd
